epoch,train loss,reg loss,train acc,test loss,test acc
0,1.747046804907334,0.0,35.74599838256836,2.4703483653791025,26.889999389648438
1,1.1870432837524605,0.0,52.34199905395508,1.8795369116946905,32.650001525878906
2,1.4342245869900114,0.0,47.5359992980957,1.8709105036475442,37.279998779296875
3,0.9619727790655204,0.0,62.821998596191406,2.9638218012723057,36.209999084472656
4,0.9418008396373921,0.0,64.4800033569336,2.7370698211169002,33.88999938964844
5,0.7285561882071758,0.0,71.74800109863281,4.175350711803244,39.15999984741211
6,0.5745551391462584,0.0,77.44999694824219,4.749433731791949,40.58000183105469
7,0.5209627422555607,0.0,79.47000122070312,4.657867684508815,40.79999923706055
8,0.4665516667330085,0.0,81.97799682617188,4.823214398490058,41.75
9,0.41211104033580376,0.0,84.05400085449219,5.185226086414222,43.20000076293945
10,0.370242638204565,0.0,85.8740005493164,5.259972203861583,43.630001068115234
11,0.3382939640151795,0.0,87.18800354003906,4.622548700583102,44.20000076293945
12,0.30766790603572997,0.0,88.37000274658203,5.202213636552445,43.61000061035156
13,0.2833728501245604,0.0,89.30799865722656,4.579447958204481,44.939998626708984
14,0.2663019627482448,0.0,89.94400024414062,4.720439927746551,44.54999923706055
15,0.24456618434220703,0.0,90.73200225830078,4.739204596991491,44.88999938964844
16,0.2266690322951456,0.0,91.47000122070312,4.527158072500518,44.15999984741211
17,0.21324800157067764,0.0,92.02999877929688,4.806176067602755,44.790000915527344
18,0.20085318386554718,0.0,92.51799774169922,4.48791952566667,45.40999984741211
19,0.18918246742169462,0.0,93.00199890136719,4.515192270278931,45.130001068115234
20,0.17807611205320262,0.0,93.36199951171875,4.427496676493173,45.06999969482422
21,0.1676233358419121,0.0,93.68599700927734,4.630116233922014,45.36000061035156
22,0.16123896028528262,0.0,93.93800354003906,4.577555328908593,45.970001220703125
23,0.15027279859811218,0.0,94.31999969482422,4.549134420626091,45.84000015258789
24,0.14336868577716338,0.0,94.6240005493164,4.914601458443536,45.720001220703125
25,0.13705472460943252,0.0,94.85399627685547,4.310214408720382,46.27000045776367
26,0.1329169400485616,0.0,95.02999877929688,3.6623672451635803,46.5
27,0.1200084029392681,0.0,95.53600311279297,4.840797754249188,45.630001068115234
28,0.12013346394851579,0.0,95.60600280761719,4.086349810012663,45.72999954223633
29,0.11599003025634803,0.0,95.71199798583984,4.1163500246375495,46.34000015258789
30,0.11004464163552577,0.0,95.98799896240234,3.7576154867808023,47.59000015258789
31,0.10650214927280369,0.0,96.13600158691406,3.8304087778534552,46.09000015258789
32,0.10192080778093195,0.0,96.302001953125,4.590164015991519,45.72999954223633
33,0.09640922681919893,0.0,96.47200012207031,4.674303726716475,44.4900016784668
34,0.09438386112077152,0.0,96.48200225830078,4.251210788283685,46.220001220703125
35,0.0904726060341351,0.0,96.55400085449219,4.5093065825375644,45.88999938964844
36,0.08533509904939925,0.0,96.8239974975586,4.1545343977032285,46.65999984741211
37,0.08205094652709051,0.0,97.04399871826172,3.751591034609862,47.34000015258789
38,0.08070799235685087,0.0,97.06600189208984,4.275522988251965,46.40999984741211
39,0.07629393095422031,0.0,97.26000213623047,3.9659359286529847,47.130001068115234
40,0.07697389543468329,0.0,97.1259994506836,4.316806838969992,46.29999923706055
41,0.07066584042455983,0.0,97.4540023803711,3.9880472650431624,47.72999954223633
42,0.07185780184914418,0.0,97.39199829101562,4.285353325834178,46.5
43,0.07119125885954454,0.0,97.41799926757812,4.079550292756823,47.31999969482422
44,0.06942520096860638,0.0,97.49600219726562,4.783425697172531,45.52000045776367
45,0.06415512812459588,0.0,97.69400024414062,3.947291530743994,47.310001373291016
46,0.0625646828332139,0.0,97.69599914550781,4.194591767860182,46.86000061035156
47,0.06425475528529241,0.0,97.7040023803711,4.43001566511212,46.709999084472656
48,0.0599141417717065,0.0,97.88200378417969,4.13916660318471,46.560001373291016
49,0.059954859765630274,0.0,97.84200286865234,3.7073271683972293,47.31999969482422
50,0.05823367646890669,0.0,97.86599731445312,4.265582176169964,47.060001373291016
51,0.03329351909421197,0.0,98.83399963378906,3.7880031580876823,48.06999969482422
52,0.018640891602028854,0.0,99.40799713134766,3.860796581615101,48.16999816894531
53,0.013413708681596359,0.0,99.61799621582031,3.798849585080388,48.34000015258789
54,0.010491712866514808,0.0,99.69000244140625,3.8326245365720806,48.369998931884766
55,0.009111845375614325,0.0,99.74600219726562,3.8951172732343577,48.34000015258789
56,0.007536475414155173,0.0,99.80599975585938,3.8988729438396414,48.5099983215332
57,0.006839517922545479,0.0,99.8239974975586,3.863427496919728,48.689998626708984
58,0.005815350502932997,0.0,99.85800170898438,3.9452491047406437,48.66999816894531
59,0.0054974835000384656,0.0,99.84600067138672,3.9517043383434567,48.56999969482422
60,0.004916266426467454,0.0,99.89399719238281,3.9135871535599835,48.709999084472656
61,0.004409183574613446,0.0,99.87799835205078,3.9285461445047396,48.70000076293945
62,0.004092609989527033,0.0,99.91799926757812,3.936933690851385,48.849998474121094
63,0.0038635266480274762,0.0,99.9260025024414,3.9951015698789347,48.65999984741211
64,0.003362973778299173,0.0,99.91999816894531,3.9245427473626955,48.83000183105469
65,0.0034484085173523945,0.0,99.91799926757812,4.013367698650168,48.650001525878906
66,0.0028898819456761467,0.0,99.93599700927734,3.9191946236774173,48.72999954223633
67,0.002713655449371626,0.0,99.94200134277344,4.041842836322206,48.58000183105469
68,0.002685427041367473,0.0,99.93599700927734,4.052275946646025,48.689998626708984
69,0.0024743980342573743,0.0,99.9540023803711,4.001403078888401,48.68000030517578
70,0.002318331719482617,0.0,99.93800354003906,4.005696354490338,48.779998779296875
71,0.002698651288113037,0.0,99.93399810791016,4.0012535567235465,48.810001373291016
72,0.0023199423645089506,0.0,99.94999694824219,4.0446877937124235,48.68000030517578
73,0.002141646388859661,0.0,99.96600341796875,4.061882910102304,48.709999084472656
74,0.0019385144646114542,0.0,99.96800231933594,4.0182015558685915,48.75
75,0.001893884545348903,0.0,99.95600128173828,4.021194722917345,48.810001373291016
76,0.001608854627933461,0.0,99.97799682617188,4.005920504078721,48.83000183105469
77,0.001738148419526944,0.0,99.96800231933594,4.03797772436431,48.83000183105469
78,0.0015613891935472063,0.0,99.97200012207031,4.062762445873684,48.790000915527344
79,0.0015897989059106947,0.0,99.97599792480469,4.044137682577576,48.810001373291016
80,0.0014833816447518719,0.0,99.98200225830078,4.0263103860797305,48.79999923706055
81,0.001530954135604081,0.0,99.9739990234375,4.048143422964848,48.790000915527344
82,0.0014550645895514067,0.0,99.97000122070312,4.041154753078114,48.83000183105469
83,0.001414890580587721,0.0,99.96800231933594,4.068395202810114,48.79999923706055
84,0.001599928151034275,0.0,99.96600341796875,4.052502244409888,48.810001373291016
85,0.0014148660360404932,0.0,99.9800033569336,4.088142845365736,48.77000045776367
86,0.0014086065146412196,0.0,99.97799682617188,4.0686514064519095,48.79999923706055
87,0.0012973237769700464,0.0,99.98600006103516,4.061590741379092,48.779998779296875
88,0.0012477961650829595,0.0,99.98600006103516,4.127893883772571,48.66999816894531
89,0.0013557764087001039,0.0,99.97799682617188,4.0745346859247995,48.81999969482422
90,0.0015137128924030165,0.0,99.9739990234375,4.085756340412178,48.75
91,0.0015338306857393493,0.0,99.97200012207031,4.04942446284824,48.810001373291016
92,0.001306653102618834,0.0,99.98799896240234,4.080109112190478,48.7599983215332
93,0.0013787167661749621,0.0,99.9800033569336,4.087825818495317,48.7400016784668
94,0.0012495700801118984,0.0,99.9800033569336,4.0930573025135075,48.70000076293945
95,0.0014054282469968616,0.0,99.97599792480469,4.094795395629575,48.689998626708984
96,0.0014337317877093415,0.0,99.97599792480469,4.127918048338457,48.66999816894531
97,0.0011702600030588856,0.0,99.98200225830078,4.08252548689794,48.72999954223633
98,0.001419198812566459,0.0,99.97200012207031,4.091036859184805,48.7599983215332
99,0.0011281319096831876,0.0,99.98999786376953,4.111754841274685,48.7400016784668
