epoch,train loss,reg loss,train acc,test loss,test acc
0,1.9137004829531339,0.0,33.298187255859375,1.425581248119624,50.65999984741211
1,1.6545077996637354,0.0,46.269081115722656,1.2283383415202902,58.58000183105469
2,1.4942927225750295,0.0,52.83190155029297,0.9988685178034233,68.9800033569336
3,1.392324713905852,0.0,57.4821891784668,0.9220114946365356,71.86000061035156
4,1.3474363112569454,0.0,59.092288970947266,0.8311864137649536,74.9000015258789
5,1.2957173651786307,0.0,60.82524108886719,0.8630247676011288,75.19999694824219
6,1.2237022794670795,0.0,64.44020080566406,0.7289369714380515,79.25
7,1.23714090576723,0.0,62.83967590332031,0.8864052554573676,73.7300033569336
8,1.2290338647724994,0.0,63.13341522216797,0.7286558729229551,80.37999725341797
9,1.1867014629457464,0.0,64.89137268066406,0.6608198577105396,81.58999633789062
10,1.1737568996958996,0.0,64.9480972290039,0.7666991545696451,77.81999969482422
11,1.1431103801008444,0.0,65.98816680908203,0.7048951128516534,82.58000183105469
12,1.1584423624690454,0.0,64.6854248046875,0.8852618818331246,74.26000213623047
13,1.083669050404774,0.0,67.78502655029297,0.7000871384986723,82.41000366210938
14,1.0241378552500326,0.0,70.43720245361328,0.6549058267564485,81.91999816894531
15,1.0682898708174575,0.0,68.80525207519531,0.6644568912910692,84.7300033569336
16,1.0531388722622215,0.0,68.80476379394531,0.7509263513064144,81.44999694824219
17,1.0611730626779585,0.0,68.28923797607422,0.6185976360181366,84.05999755859375
18,1.0766425011445528,0.0,67.17952728271484,0.6035859888852245,87.22000122070312
19,1.0262757905164557,0.0,69.27165222167969,0.5842523571818766,86.05999755859375
20,1.0099592520363967,0.0,70.18466186523438,0.561140181139262,87.4000015258789
21,0.9828429322446411,0.0,70.70780181884766,0.5167785130365931,87.73999786376953
22,0.969027710844524,0.0,72.04902648925781,0.5642245225232057,86.29000091552734
23,0.995943366133388,0.0,70.61780548095703,0.4334651758574476,89.75
24,1.0176904574410999,0.0,69.094970703125,0.6108024054103427,85.55000305175781
25,1.0238444113252152,0.0,68.78323364257812,0.6426012359484278,87.88999938964844
26,0.9645707968940687,0.0,70.60301208496094,0.6276497145493826,86.29000091552734
27,0.9922623157725862,0.0,70.061767578125,0.5021256964014034,88.87999725341797
