epoch,train loss,reg loss,train acc,test loss,test acc
0,1.9046914990822874,0.0,33.70793151855469,1.7805037040903111,36.34000015258789
1,1.6255576035485195,0.0,47.36851119995117,1.5856989790694882,43.459999084472656
2,1.468612986892911,0.0,53.72571563720703,0.9947069040452591,67.33000183105469
3,1.4003178648014165,0.0,56.949256896972656,0.9816274799481787,68.04000091552734
4,1.3178872840488376,0.0,60.02870178222656,0.9203899093348571,70.6500015258789
5,1.257612505600081,0.0,62.10218048095703,1.0129042454440185,66.75
6,1.2168248471003682,0.0,64.0018310546875,0.8281273312038846,75.18000030517578
7,1.181826724179426,0.0,65.07496643066406,0.640781940835895,80.79000091552734
8,1.1821066806064777,0.0,64.64109802246094,0.8407256807943787,75.31999969482422
9,1.1496670000517188,0.0,65.51697540283203,0.6844359564058708,81.55999755859375
10,1.163246501929796,0.0,65.1576919555664,0.710450144729229,81.97000122070312
11,1.1446121332034394,0.0,66.44815063476562,0.7810091502738722,80.05000305175781
12,1.083967831865627,0.0,67.6543197631836,0.7489175453330531,79.91999816894531
13,1.0854345802685723,0.0,67.49198913574219,0.5810537985478988,85.52999877929688
14,1.0550260748246207,0.0,68.90359497070312,0.6103878469780238,84.04000091552734
15,1.0530394718575118,0.0,68.77544403076172,0.5946822043019112,86.05000305175781
16,1.0867353771349892,0.0,67.3674087524414,0.7414034671253629,82.36000061035156
17,1.0467551810358038,0.0,68.61631774902344,0.5507986060898713,86.45999908447266
18,1.057402430017989,0.0,68.36954498291016,0.6649864243738579,84.56999969482422
19,1.0237655583488283,0.0,69.51637268066406,0.6061981796014189,86.83999633789062
20,1.0445338030107056,0.0,67.83152770996094,0.5508395415363889,87.44000244140625
21,1.0212127856872788,0.0,69.05519104003906,0.5932810860450821,86.70999908447266
22,1.0419022335329247,0.0,67.92243957519531,0.5128080989375259,88.4800033569336
23,0.9972722954935764,0.0,69.97630310058594,0.5480515863558258,87.08999633789062
24,1.0332237413181133,0.0,68.70301818847656,0.5168674479831349,87.62000274658203
25,1.005333900751181,0.0,69.7470932006836,0.5508290466034051,87.79000091552734
26,0.9410700890137322,0.0,72.49052429199219,0.49040116595499444,88.77999877929688
27,0.9542330628513691,0.0,70.78795623779297,0.515137589339054,88.5199966430664
28,0.9605082283592105,0.0,71.45668029785156,0.5879069530602657,87.70999908447266
29,0.9966322689050406,0.0,69.78270721435547,0.5175759331746534,87.69999694824219
30,0.9251261971254444,0.0,72.29891967773438,0.5841930674182044,87.87000274658203
31,0.9466528119004551,0.0,71.68218231201172,0.5239116709039668,87.95999908447266
32,0.9745853546276764,0.0,70.62901306152344,0.7737770092607749,74.18000030517578
33,0.9493974122270268,0.0,71.64794158935547,0.5513211967367114,88.6500015258789
34,0.9489083749864569,0.0,71.33509826660156,0.4633090625507663,88.95999908447266
35,0.9813867887510127,0.0,69.94904327392578,0.46615879764460555,90.22000122070312
36,0.9153652352903356,0.0,72.48597717285156,0.5192140440146128,87.69999694824219
37,0.9662506847675122,0.0,70.30572509765625,0.7445918315588825,77.7699966430664
38,0.9198645449538326,0.0,72.31676483154297,0.4891120466318997,90.22000122070312
